id,age,job,marital,education,default,balance,housing,loan,y
29786,31,admin.,single,tertiary,no,516,no,no,no
29787,23,student,single,secondary,no,9216,no,no,no
29788,42,unemployed,single,primary,no,8037,no,no,no
29789,21,services,single,secondary,no,361,no,no,no
29790,34,technician,married,secondary,no,657,no,no,no
29791,29,technician,single,secondary,no,5763,no,yes,no
29792,26,student,single,secondary,no,611,no,no,no
29793,48,housemaid,married,secondary,no,3570,no,no,no
29794,25,technician,single,tertiary,no,1693,no,no,no
29795,39,management,married,tertiary,no,1241,yes,no,no
29796,38,blue-collar,married,secondary,no,1391,yes,no,no
29797,51,technician,married,tertiary,no,1315,no,no,no
29798,33,admin.,single,secondary,no,4713,no,no,no
29799,54,retired,single,primary,no,466,no,no,no
29800,54,self-employed,married,tertiary,no,1510,no,no,no
29801,50,management,married,secondary,no,309,no,no,no
29802,36,management,married,tertiary,no,361,no,no,no
29803,36,blue-collar,divorced,secondary,no,64,no,no,no
29804,28,admin.,single,secondary,no,1448,no,no,no
29805,56,retired,married,unknown,no,230,no,no,no
29806,50,technician,single,secondary,no,1811,no,no,no
29807,35,admin.,married,tertiary,no,948,yes,no,no
29808,37,self-employed,single,tertiary,no,1758,no,no,no
29809,52,unemployed,married,primary,no,426,no,no,no
29810,38,management,married,tertiary,no,1354,yes,no,no
29811,53,management,married,tertiary,no,1061,no,no,no
29812,33,self-employed,single,tertiary,no,1129,yes,no,no
29813,25,management,single,tertiary,no,6246,no,no,no
29814,28,technician,single,secondary,no,1363,no,no,no
29815,31,management,married,tertiary,no,242,yes,no,no
29816,31,technician,single,secondary,no,816,no,no,no
29817,31,services,single,secondary,no,365,no,no,no
29818,43,entrepreneur,divorced,secondary,no,3780,yes,no,no
29819,37,services,married,secondary,no,3,yes,no,no
29820,52,management,married,tertiary,no,437,no,no,no
29821,41,management,single,secondary,no,764,no,no,no
29822,30,management,married,tertiary,no,27,yes,no,no
29823,30,technician,single,secondary,no,601,no,no,no
29824,40,blue-collar,divorced,secondary,no,5666,no,yes,no
29825,29,technician,married,tertiary,no,858,yes,no,no
29826,49,technician,divorced,tertiary,no,0,yes,no,no
29827,26,self-employed,single,tertiary,no,1444,no,no,no
29828,23,student,single,primary,no,1235,no,no,no
29829,47,technician,divorced,secondary,no,1013,no,no,no
29830,34,management,single,tertiary,no,1741,yes,no,no
29831,54,blue-collar,married,secondary,no,21,no,no,no
29832,51,blue-collar,married,secondary,no,19,no,no,no
29833,25,technician,single,tertiary,no,2206,yes,no,no
29834,54,management,single,tertiary,no,2081,no,no,no
29835,29,management,single,tertiary,no,4694,no,no,no
29836,24,admin.,single,tertiary,no,454,yes,no,no
29837,25,admin.,single,tertiary,no,1185,no,no,no
29838,33,unemployed,married,tertiary,no,3335,no,no,no
29839,26,student,single,tertiary,no,0,no,no,no
29840,25,technician,single,secondary,no,266,no,yes,no
29841,55,blue-collar,married,secondary,no,4577,no,no,no
29842,36,admin.,divorced,tertiary,no,4708,no,no,no
29843,28,services,single,secondary,no,102,no,no,no
29844,58,retired,married,primary,no,1077,no,no,no
29845,31,entrepreneur,single,tertiary,no,206,no,no,no
29846,23,blue-collar,single,primary,no,382,no,no,no
29847,31,technician,single,tertiary,no,969,no,no,no
29848,46,housemaid,single,tertiary,no,3232,no,no,no
29849,35,services,single,secondary,no,1701,yes,no,no
29850,39,services,single,secondary,no,1048,yes,no,no
29851,39,technician,married,secondary,no,697,no,no,no
29852,28,admin.,single,secondary,no,520,yes,no,no
29853,27,management,single,tertiary,no,522,no,no,no
29854,24,admin.,single,tertiary,no,106,no,yes,no
29855,60,retired,married,tertiary,no,2196,no,no,no
29856,35,management,married,tertiary,no,2461,no,no,no
29857,30,admin.,married,secondary,no,124,no,no,no
29858,20,student,single,unknown,no,457,no,no,no
29859,29,services,single,secondary,no,2800,no,no,no
29860,44,blue-collar,married,secondary,no,1127,no,no,no
29861,25,student,single,secondary,no,548,no,yes,no
29862,23,student,single,tertiary,no,341,no,no,no
29863,53,services,married,unknown,no,2009,no,no,no
29864,30,management,single,tertiary,no,2,no,no,no
29865,55,management,married,tertiary,no,86,no,no,no
29866,50,management,married,tertiary,no,1463,no,yes,no
29867,22,student,single,tertiary,no,1161,no,yes,no
29868,24,admin.,single,secondary,no,-98,yes,no,no
29869,27,technician,single,secondary,no,2731,no,no,no
29870,48,management,married,tertiary,no,2,no,no,no
29871,29,management,single,tertiary,no,1675,no,no,no
29872,48,technician,married,secondary,no,1981,yes,no,no
29873,58,management,married,tertiary,no,6711,no,no,no
29874,26,blue-collar,single,primary,no,2363,no,yes,no
29875,49,management,married,tertiary,no,4200,yes,no,no
29876,32,student,single,unknown,no,640,no,no,no
29877,21,management,single,tertiary,no,243,no,yes,no
29878,35,admin.,married,secondary,no,557,yes,no,no
29879,24,technician,single,secondary,no,987,no,yes,no
29880,37,management,married,tertiary,no,26,no,no,no
29881,43,blue-collar,married,primary,no,1518,no,no,no
29882,31,technician,single,tertiary,no,1527,yes,no,no
29883,57,entrepreneur,married,tertiary,no,0,no,no,no
29884,39,blue-collar,divorced,tertiary,no,382,no,no,no
29885,60,retired,married,primary,no,37,no,no,no
29886,42,management,married,secondary,no,6526,no,no,no
29887,42,technician,married,secondary,no,1539,no,no,no
29888,23,student,single,secondary,no,1021,no,no,no
29889,31,management,married,tertiary,no,6138,no,no,no
29890,50,management,married,tertiary,no,5108,yes,no,no
29891,26,management,divorced,tertiary,no,667,no,no,no
29892,59,self-employed,married,tertiary,no,185,no,no,no
29893,54,unemployed,married,tertiary,no,6590,no,no,no
29894,32,entrepreneur,married,primary,no,3083,no,no,no
29895,31,technician,married,secondary,no,660,no,no,no
29896,43,blue-collar,married,primary,no,0,no,no,no
29897,78,retired,divorced,tertiary,no,1016,no,no,no
29898,73,retired,married,tertiary,no,448,no,no,no
29899,26,unemployed,single,secondary,no,771,no,no,no
29900,58,management,married,secondary,no,111,no,no,no
29901,37,entrepreneur,single,secondary,no,2543,no,no,no
29902,19,student,single,secondary,no,1803,no,no,no
29903,48,admin.,divorced,secondary,no,0,yes,yes,no
29904,27,management,single,tertiary,no,446,no,no,no
29905,66,management,married,tertiary,no,1048,yes,no,no
29906,71,retired,married,secondary,no,1998,no,no,no
29907,63,retired,married,secondary,no,2747,no,no,no
29908,61,retired,married,secondary,no,3340,no,no,no
29909,52,admin.,divorced,tertiary,no,0,yes,yes,no
29910,33,housemaid,single,secondary,no,1363,no,no,no
29911,80,retired,married,tertiary,no,3669,no,no,no
29912,45,management,married,tertiary,no,1529,no,no,no
29913,35,admin.,married,secondary,no,1254,yes,yes,no
29914,33,technician,single,tertiary,no,6281,yes,no,no
29915,41,unknown,single,tertiary,no,1567,no,no,no
29916,61,retired,married,secondary,no,13164,no,no,no
29917,45,technician,divorced,unknown,no,1823,no,no,no
29918,51,management,married,tertiary,no,812,no,no,no
29919,40,management,married,tertiary,no,-63,no,yes,no
29920,54,management,married,unknown,no,831,yes,yes,no
29921,51,unemployed,married,tertiary,no,1801,no,no,no
29922,50,management,divorced,tertiary,no,405,no,no,no
29923,32,admin.,single,secondary,no,1411,no,no,no
29924,41,services,married,secondary,no,366,yes,yes,no
29925,31,technician,single,secondary,no,18,no,no,no
29926,33,management,single,tertiary,no,804,yes,no,no
29927,37,management,married,primary,no,22856,no,no,no
29928,29,technician,single,tertiary,no,1891,no,no,no
29929,60,retired,married,secondary,no,263,no,no,no
29930,28,management,single,tertiary,no,492,no,no,no
29931,22,services,single,secondary,no,2273,no,yes,no
29932,27,admin.,married,tertiary,no,565,yes,no,no
29933,33,technician,married,secondary,no,3000,yes,yes,no
29934,30,blue-collar,married,primary,no,1101,yes,yes,no
29935,31,management,single,tertiary,no,2983,yes,no,no
29936,26,self-employed,single,tertiary,no,1393,no,no,no
29937,34,management,married,tertiary,no,0,no,no,no
29938,70,retired,married,primary,no,7781,no,no,no
29939,50,self-employed,married,secondary,no,2137,no,no,no
29940,31,admin.,married,secondary,no,873,yes,no,no
29941,31,services,married,secondary,no,1167,no,no,no
29942,56,blue-collar,married,secondary,no,3460,yes,no,no
29943,23,unemployed,single,secondary,no,19690,no,no,no
29944,22,student,single,unknown,no,47,no,no,no
29945,31,management,single,tertiary,no,9629,no,no,no
29946,37,technician,married,secondary,no,1824,yes,no,no
29947,40,services,married,tertiary,no,35,no,no,no
29948,29,management,married,primary,no,5547,no,no,no
29949,71,self-employed,married,secondary,no,5946,no,no,no
29950,36,admin.,divorced,secondary,no,592,no,no,no
29951,21,student,single,secondary,no,39,no,no,no
29952,66,unknown,divorced,unknown,no,1993,yes,no,no
29953,67,management,married,tertiary,no,694,no,no,no
29954,36,admin.,married,secondary,no,110,yes,yes,no
29955,36,self-employed,married,tertiary,no,1234,no,no,no
29956,34,technician,married,secondary,no,-74,yes,no,no
29957,53,admin.,single,secondary,no,1958,no,no,no
29958,29,management,single,tertiary,no,4331,no,no,no
29959,28,management,single,tertiary,no,1942,no,no,no
29960,66,management,married,tertiary,no,2169,no,no,no
29961,52,management,single,tertiary,no,37,no,no,no
29962,39,management,single,tertiary,no,257,no,no,no
29963,33,technician,married,secondary,no,152,yes,no,no
29964,32,management,single,tertiary,no,0,no,no,no
29965,36,management,single,tertiary,no,4,yes,no,no
29966,31,services,married,secondary,no,132,no,no,no
29967,31,blue-collar,single,secondary,no,2093,no,no,no
29968,28,services,single,secondary,no,126,no,no,no
29969,65,retired,married,unknown,no,820,no,no,no
29970,81,management,married,tertiary,no,0,no,no,no
29971,25,services,divorced,secondary,no,1694,no,no,no
29972,61,retired,married,secondary,no,123,no,no,no
29973,25,management,single,tertiary,no,1129,no,no,no
29974,55,admin.,married,secondary,no,865,yes,no,no
29975,39,management,married,tertiary,no,198,no,no,no
29976,52,technician,married,tertiary,no,523,yes,yes,no
29977,42,management,married,secondary,no,406,yes,no,no
29978,63,retired,married,tertiary,no,262,no,no,no
29979,34,admin.,married,secondary,no,1551,yes,yes,no
29980,58,retired,married,secondary,no,1227,no,no,no
29981,55,services,married,secondary,no,0,no,no,no
29982,43,technician,married,secondary,no,0,no,no,no
29983,79,retired,married,unknown,no,0,no,no,no
29984,52,admin.,married,secondary,no,1113,no,yes,no
29985,34,self-employed,married,tertiary,no,980,no,no,no
29986,48,services,married,secondary,no,127,no,no,no
29987,60,admin.,married,secondary,no,1541,no,no,no
29988,25,admin.,single,secondary,no,302,no,no,no
29989,21,technician,single,tertiary,no,61,no,yes,no
29990,48,admin.,single,secondary,no,0,yes,yes,no
29991,59,management,married,tertiary,no,281,no,no,no
29992,45,unemployed,single,primary,no,8725,no,no,no
29993,26,student,single,tertiary,no,10086,no,no,no
29994,38,entrepreneur,divorced,tertiary,no,7929,no,no,no
29995,67,admin.,married,primary,no,1093,no,no,no
29996,63,unknown,married,secondary,no,556,no,no,no
29997,40,management,married,tertiary,no,1700,yes,no,no
29998,23,admin.,single,secondary,no,749,no,no,no
29999,39,services,married,secondary,no,972,yes,no,no
30000,69,retired,married,primary,no,154,no,no,no
30001,34,management,married,tertiary,no,5973,yes,no,no
30002,75,retired,married,secondary,no,26452,no,no,no
30003,32,management,single,tertiary,no,1017,no,no,no
30004,37,admin.,married,tertiary,no,3913,yes,no,no
30005,31,unknown,married,secondary,no,3,no,no,no
30006,49,management,married,tertiary,no,5613,no,no,no
30007,34,housemaid,married,secondary,no,5,no,no,no
30008,34,technician,single,tertiary,no,144,yes,yes,no
30009,57,retired,divorced,secondary,no,1486,no,no,no
30010,50,self-employed,married,secondary,no,5312,no,no,no
30011,72,management,married,tertiary,no,7003,no,no,no
30012,55,technician,married,secondary,no,0,no,no,no
30013,71,retired,single,tertiary,no,1285,no,no,no
30014,63,retired,single,tertiary,no,70,no,no,no
30015,30,admin.,single,secondary,no,110,no,no,no
30016,34,technician,married,secondary,no,603,yes,no,no
30017,50,admin.,divorced,secondary,no,769,no,no,no
30018,49,technician,married,tertiary,no,0,no,yes,no
30019,61,blue-collar,married,primary,no,7879,no,no,no
30020,28,management,single,tertiary,no,5549,no,no,no
30021,32,services,married,unknown,no,1016,no,no,no
30022,62,retired,married,secondary,no,3,no,no,no
30023,45,housemaid,married,primary,no,106,no,no,no
30024,26,admin.,single,secondary,no,125,no,no,no
30025,46,self-employed,single,secondary,no,526,no,no,no
30026,29,management,single,tertiary,no,308,no,no,no
30027,67,management,married,unknown,no,65,no,no,no
30028,57,entrepreneur,married,secondary,no,666,no,no,no
30029,78,retired,married,secondary,no,220,no,no,no
30030,62,retired,married,secondary,no,3340,no,no,no
30031,31,admin.,single,secondary,no,40,no,no,no
30032,41,admin.,divorced,secondary,no,490,yes,no,no
30033,47,management,married,tertiary,no,699,no,no,no
30034,53,management,married,tertiary,no,1356,yes,no,no
30035,41,management,married,tertiary,no,2487,no,no,no
30036,30,management,single,tertiary,no,685,no,no,no
30037,27,unemployed,single,secondary,no,3276,no,no,no
30038,66,retired,married,tertiary,no,0,no,no,no
30039,39,admin.,divorced,secondary,no,160,yes,no,no
30040,75,blue-collar,married,secondary,no,6053,no,no,no
30041,25,student,single,secondary,no,41,yes,no,no
30042,25,self-employed,single,tertiary,no,557,no,no,no
30043,45,management,married,tertiary,no,6945,no,no,no
30044,37,management,divorced,tertiary,no,0,yes,no,no
30045,80,retired,married,primary,no,1548,no,no,no
30046,80,retired,married,primary,no,2994,no,no,no
30047,58,management,married,tertiary,no,138,yes,yes,no
30048,30,admin.,single,secondary,no,81,yes,no,no
30049,50,management,married,tertiary,no,938,no,no,no
30050,21,student,single,secondary,no,491,no,no,no
30051,65,retired,married,secondary,no,1176,no,no,no
30052,32,services,single,secondary,no,6857,no,no,no
30053,67,retired,married,tertiary,no,2812,no,no,no
30054,29,management,single,tertiary,no,74,no,no,no
30055,44,admin.,married,secondary,no,0,yes,no,no
30056,74,retired,married,unknown,no,7819,no,no,no
30057,65,retired,married,tertiary,no,162,no,no,no
30058,62,retired,married,secondary,no,4829,no,no,no
30059,34,admin.,married,tertiary,no,35,yes,no,no
30060,59,housemaid,married,secondary,no,0,no,no,no
30061,57,housemaid,married,primary,no,501,yes,yes,no
30062,66,admin.,married,secondary,no,5464,no,no,no
30063,47,housemaid,married,primary,no,201,yes,no,no
30064,30,technician,married,secondary,no,776,no,no,no
30065,63,retired,married,tertiary,no,8103,no,no,no
30066,59,retired,married,unknown,no,1116,no,no,no
30067,45,admin.,married,secondary,no,171,yes,yes,no
30068,29,student,single,unknown,no,795,no,no,no
30069,32,admin.,single,tertiary,no,4041,no,no,no
30070,57,services,married,secondary,no,2476,yes,no,no
30071,79,retired,married,secondary,no,2354,no,no,no
30072,37,admin.,single,secondary,no,262,no,no,no
30073,37,technician,married,secondary,no,318,no,no,no
30074,25,student,single,secondary,no,6400,no,no,no
30075,49,admin.,married,secondary,no,5361,no,no,no
30076,32,management,single,tertiary,no,697,no,no,no
30077,26,management,single,tertiary,no,0,no,no,no
30078,25,management,single,tertiary,no,145,no,no,no
30079,49,technician,married,secondary,no,305,no,no,no
30080,47,unknown,married,unknown,no,677,no,no,no
30081,73,retired,divorced,secondary,no,1092,no,no,no
30082,35,entrepreneur,married,secondary,no,2971,no,no,no
