id,age,job,marital,education,default,balance,housing,loan,y
47478,29,services,divorced,secondary,no,-7,yes,no,yes
47479,29,services,married,secondary,no,182,yes,no,no
47480,44,services,married,secondary,no,4837,yes,no,no
47481,45,admin.,married,secondary,no,1501,yes,no,no
47482,28,blue-collar,single,secondary,no,5,yes,no,no
47483,35,blue-collar,married,unknown,no,568,yes,no,no
47484,55,entrepreneur,divorced,tertiary,no,903,yes,no,no
47485,40,services,divorced,secondary,no,131,yes,no,no
47486,56,blue-collar,married,secondary,no,126,no,no,no
47487,34,technician,divorced,secondary,no,175,yes,no,no
47488,44,services,divorced,secondary,no,206,yes,no,no
47489,49,services,married,tertiary,no,411,no,no,no
47490,34,blue-collar,married,secondary,no,529,yes,no,no
47491,33,admin.,single,secondary,no,223,yes,yes,no
47492,33,management,single,tertiary,no,283,yes,no,no
47493,26,blue-collar,single,primary,no,619,yes,yes,no
47494,33,blue-collar,married,primary,no,149,yes,no,no
47495,33,technician,single,secondary,no,1733,yes,no,no
47496,32,services,single,secondary,no,159,yes,yes,no
47497,33,management,married,tertiary,no,0,yes,yes,no
47498,39,blue-collar,married,secondary,no,49,yes,no,no
47499,38,services,married,secondary,no,934,yes,no,yes
47500,31,blue-collar,single,tertiary,no,328,yes,no,no
47501,41,blue-collar,married,secondary,no,14,yes,no,no
47502,36,management,married,tertiary,no,242,yes,no,no
47503,38,admin.,married,secondary,no,66,yes,no,no
47504,44,admin.,divorced,secondary,no,2999,yes,no,yes
47505,38,services,divorced,secondary,no,6182,yes,no,no
47506,43,blue-collar,divorced,secondary,no,688,yes,no,no
47507,36,management,single,tertiary,no,85,no,no,no
47508,37,admin.,single,secondary,no,9,yes,no,no
47509,35,services,married,secondary,no,341,yes,no,yes
47510,31,admin.,married,secondary,no,8781,yes,no,yes
47511,39,technician,single,secondary,no,1355,yes,no,yes
47512,39,management,single,tertiary,no,3202,yes,no,no
47513,48,admin.,divorced,unknown,no,-70,no,no,no
47514,29,blue-collar,single,unknown,no,913,yes,no,no
47515,31,blue-collar,single,secondary,no,183,yes,no,no
47516,46,management,divorced,tertiary,no,233,yes,yes,no
47517,35,blue-collar,married,primary,no,113,yes,no,no
47518,33,blue-collar,married,secondary,no,687,yes,no,no
47519,39,management,married,tertiary,no,1090,yes,no,no
47520,45,blue-collar,married,primary,no,345,yes,no,no
47521,60,blue-collar,married,secondary,no,1407,yes,no,no
47522,43,technician,single,secondary,no,214,yes,no,no
47523,32,admin.,married,secondary,no,684,yes,no,yes
47524,51,blue-collar,single,secondary,no,708,yes,no,no
47525,46,housemaid,single,secondary,no,198,yes,no,no
47526,26,technician,single,tertiary,no,468,yes,no,no
47527,28,admin.,married,secondary,no,22,yes,yes,no
47528,30,blue-collar,married,primary,no,99,yes,no,no
47529,36,technician,single,secondary,no,-206,yes,no,no
47530,31,blue-collar,single,primary,no,538,yes,no,no
47531,23,blue-collar,single,secondary,no,1105,yes,no,no
47532,42,blue-collar,single,primary,no,177,yes,no,no
47533,33,blue-collar,married,secondary,no,245,yes,no,no
47534,42,self-employed,married,secondary,no,2,yes,no,no
47535,39,services,single,secondary,no,1048,yes,no,no
47536,34,self-employed,single,tertiary,no,1272,yes,no,no
47537,52,management,divorced,tertiary,no,482,yes,no,no
47538,35,blue-collar,married,primary,no,422,yes,no,no
47539,45,blue-collar,married,secondary,no,87,yes,no,no
47540,52,self-employed,married,secondary,no,213,yes,no,no
47541,35,technician,married,tertiary,no,4,yes,no,no
47542,56,blue-collar,married,secondary,no,-256,yes,yes,no
47543,36,technician,single,tertiary,no,0,yes,no,no
47544,35,management,single,tertiary,no,478,yes,no,no
47545,36,entrepreneur,divorced,secondary,no,2996,yes,no,no
47546,46,admin.,married,secondary,no,-236,yes,no,no
47547,32,technician,married,tertiary,no,15,no,no,no
47548,34,blue-collar,single,secondary,no,62,yes,no,no
47549,29,blue-collar,married,secondary,no,-312,yes,yes,no
47550,28,blue-collar,married,secondary,no,519,yes,yes,no
47551,43,services,married,primary,no,2567,yes,no,no
47552,32,management,single,tertiary,no,499,yes,no,no
47553,37,management,divorced,secondary,no,1287,yes,no,no
47554,37,services,married,secondary,no,6089,yes,no,yes
47555,29,services,married,secondary,no,1002,yes,no,no
47556,41,blue-collar,married,secondary,no,427,yes,yes,no
47557,35,blue-collar,single,primary,no,246,no,no,no
47558,37,services,single,secondary,no,887,no,no,no
47559,45,admin.,divorced,tertiary,no,569,yes,no,no
47560,40,services,single,secondary,no,573,yes,no,no
47561,42,services,single,secondary,no,0,yes,no,no
47562,32,blue-collar,single,primary,no,398,yes,no,no
47563,33,admin.,single,secondary,no,315,yes,yes,yes
47564,50,management,married,tertiary,no,451,yes,no,no
47565,31,blue-collar,married,primary,no,42,yes,no,no
47566,58,admin.,divorced,secondary,no,8548,yes,no,no
47567,52,technician,married,tertiary,no,136,yes,no,no
47568,26,student,single,primary,no,114,yes,no,no
47569,47,admin.,married,secondary,no,1863,yes,yes,no
47570,35,blue-collar,married,secondary,no,2432,yes,no,no
47571,33,blue-collar,single,primary,no,405,yes,no,no
47572,24,blue-collar,single,secondary,no,-169,yes,no,no
47573,44,blue-collar,married,secondary,no,466,yes,yes,no
47574,40,blue-collar,married,primary,no,309,yes,no,no
47575,33,blue-collar,married,unknown,no,24,yes,no,no
47576,26,blue-collar,single,primary,no,93,yes,no,no
47577,28,management,single,tertiary,no,293,yes,no,no
47578,35,blue-collar,married,secondary,no,1287,yes,no,no
47579,55,management,married,primary,no,338,yes,no,no
47580,36,management,married,tertiary,no,1041,yes,no,no
47581,29,admin.,married,secondary,no,792,yes,no,no
47582,47,entrepreneur,married,tertiary,no,-497,yes,no,no
47583,30,blue-collar,married,secondary,no,378,yes,no,yes
47584,43,blue-collar,married,primary,no,1,yes,yes,no
47585,41,technician,single,secondary,no,200,yes,no,no
47586,35,admin.,single,secondary,no,-133,yes,no,no
47587,47,entrepreneur,married,unknown,no,676,yes,yes,no
47588,53,self-employed,married,primary,no,862,yes,no,no
47589,26,blue-collar,married,secondary,no,5795,yes,no,yes
47590,53,retired,married,secondary,no,6095,yes,yes,no
47591,35,technician,married,secondary,no,650,yes,no,no
47592,36,technician,married,secondary,no,-531,no,no,no
47593,29,management,married,tertiary,no,8,yes,no,no
47594,51,self-employed,married,secondary,no,421,yes,no,no
47595,33,services,married,secondary,no,968,yes,no,no
47596,40,blue-collar,married,primary,no,2805,yes,no,no
47597,33,blue-collar,married,primary,no,170,yes,yes,no
47598,33,blue-collar,single,secondary,no,-14,yes,no,no
47599,31,services,married,secondary,no,4687,yes,no,no
47600,42,services,married,secondary,no,154,yes,no,no
47601,38,self-employed,married,secondary,no,215,yes,no,no
47602,59,retired,married,tertiary,no,422,yes,no,yes
47603,36,technician,single,secondary,no,125,yes,no,yes
47604,39,blue-collar,married,secondary,no,164,yes,no,no
47605,38,blue-collar,married,primary,no,195,yes,no,no
47606,50,blue-collar,married,primary,no,111,yes,no,no
47607,47,admin.,married,secondary,no,175,yes,no,no
47608,36,self-employed,single,tertiary,no,577,yes,no,no
47609,52,blue-collar,divorced,primary,no,-100,yes,no,no
47610,39,blue-collar,married,primary,no,49,yes,no,no
47611,30,services,single,secondary,no,140,yes,no,yes
47612,23,blue-collar,single,primary,no,3198,yes,no,no
47613,34,technician,married,secondary,no,580,yes,no,no
47614,60,admin.,divorced,secondary,no,174,yes,no,no
47615,30,blue-collar,married,primary,no,0,yes,no,no
47616,31,management,single,tertiary,no,291,yes,no,no
47617,33,entrepreneur,married,secondary,no,1996,yes,no,no
47618,37,blue-collar,divorced,secondary,no,-59,yes,no,no
47619,31,self-employed,married,tertiary,no,1194,yes,no,no
47620,27,management,single,tertiary,no,212,yes,no,no
47621,30,blue-collar,married,primary,no,123,yes,no,no
47622,31,blue-collar,married,primary,no,290,yes,no,no
47623,32,blue-collar,divorced,secondary,no,91,yes,no,no
47624,35,unemployed,married,tertiary,no,1849,yes,no,no
47625,40,blue-collar,divorced,secondary,no,178,yes,no,no
47626,27,blue-collar,married,secondary,no,484,yes,no,no
47627,36,technician,single,tertiary,no,391,yes,no,no
47628,29,management,single,tertiary,no,13,yes,no,no
47629,39,blue-collar,divorced,secondary,yes,-202,yes,yes,no
47630,31,technician,married,tertiary,no,-256,yes,no,no
47631,51,housemaid,divorced,primary,no,94,yes,no,no
47632,35,admin.,divorced,secondary,no,534,no,no,yes
47633,57,admin.,married,secondary,no,-967,yes,no,no
47634,32,admin.,single,tertiary,no,1531,yes,no,no
47635,30,blue-collar,single,primary,no,413,yes,no,no
47636,27,technician,married,secondary,no,317,yes,yes,no
47637,28,admin.,single,secondary,no,7,yes,no,no
47638,32,services,married,secondary,no,38,yes,no,yes
47639,31,blue-collar,married,secondary,no,154,yes,yes,no
47640,28,management,single,secondary,no,703,yes,no,yes
47641,48,blue-collar,divorced,secondary,no,501,yes,no,no
47642,32,services,single,secondary,no,-341,no,no,no
47643,24,student,single,secondary,no,2,no,no,no
47644,38,technician,single,secondary,no,1270,yes,yes,no
47645,46,blue-collar,married,primary,no,1085,yes,yes,yes
47646,29,blue-collar,single,primary,no,-24,yes,no,no
47647,39,management,married,primary,no,197,yes,no,no
47648,39,services,married,secondary,no,3165,yes,no,no
47649,28,blue-collar,single,secondary,no,-545,yes,yes,no
47650,44,admin.,divorced,secondary,no,-179,yes,no,no
47651,28,blue-collar,single,secondary,no,-267,yes,no,no
47652,35,admin.,single,tertiary,no,1374,yes,no,no
47653,33,blue-collar,married,secondary,no,463,yes,no,no
47654,24,self-employed,single,tertiary,no,91,yes,no,no
47655,33,services,single,secondary,no,-198,yes,no,no
47656,58,blue-collar,married,primary,no,781,yes,no,no
47657,34,blue-collar,married,secondary,no,29,yes,no,yes
47658,60,blue-collar,married,primary,no,38,yes,no,no
47659,50,retired,married,primary,no,172,yes,yes,no
47660,32,blue-collar,married,secondary,no,2,yes,no,no
47661,28,student,single,tertiary,no,22,yes,no,yes
47662,29,services,married,secondary,no,6567,yes,no,yes
47663,55,blue-collar,married,secondary,no,1078,yes,yes,no
47664,35,services,married,secondary,no,2791,yes,no,no
47665,33,services,married,secondary,no,624,yes,no,no
47666,30,services,married,secondary,no,683,yes,no,no
47667,39,entrepreneur,married,secondary,no,2139,yes,no,yes
47668,32,management,single,tertiary,no,435,yes,yes,no
47669,32,admin.,single,secondary,no,6042,yes,no,no
47670,42,blue-collar,married,secondary,no,505,yes,no,no
47671,55,services,married,primary,no,-747,yes,no,no
47672,26,services,single,secondary,no,212,yes,no,no
47673,51,management,divorced,tertiary,no,-227,yes,no,no
47674,27,services,single,secondary,no,353,yes,no,yes
47675,26,student,single,secondary,no,2138,yes,no,no
47676,29,management,single,tertiary,no,1388,yes,no,no
47677,60,retired,divorced,secondary,no,-639,yes,no,yes
47678,27,admin.,single,tertiary,no,144,yes,no,no
47679,23,admin.,single,secondary,no,252,yes,no,no
47680,32,management,married,secondary,no,134,yes,yes,yes
47681,48,blue-collar,single,primary,no,244,yes,no,no
47682,23,blue-collar,single,primary,no,8627,yes,no,no
47683,42,services,married,secondary,no,1370,yes,no,no
47684,33,blue-collar,single,primary,no,165,yes,no,no
47685,35,technician,single,secondary,no,1501,yes,no,no
47686,39,admin.,divorced,secondary,no,878,yes,no,yes
47687,52,technician,divorced,secondary,no,144,yes,no,no
47688,30,management,single,tertiary,no,1761,yes,no,no
47689,40,services,married,secondary,no,771,yes,no,no
47690,46,services,married,unknown,no,72,yes,no,no
47691,34,blue-collar,divorced,primary,no,390,yes,no,no
47692,27,self-employed,single,tertiary,no,362,yes,no,no
47693,38,technician,married,tertiary,no,432,yes,no,no
47694,55,services,married,secondary,no,841,yes,no,no
47695,40,services,single,secondary,no,65,yes,no,no
47696,44,services,divorced,secondary,no,-2,yes,no,no
47697,33,admin.,married,secondary,no,1293,yes,no,no
47698,44,blue-collar,divorced,primary,no,-97,yes,yes,no
47699,27,blue-collar,married,secondary,no,5854,no,no,no
47700,36,student,single,secondary,no,3551,yes,no,no
47701,40,admin.,married,secondary,no,0,yes,no,no
47702,36,blue-collar,married,primary,no,49,yes,no,no
47703,30,admin.,divorced,secondary,no,891,no,no,no
47704,27,management,married,tertiary,no,54,yes,no,no
47705,49,blue-collar,married,secondary,no,3309,yes,no,no
47706,38,management,married,tertiary,no,676,no,no,no
47707,35,blue-collar,divorced,secondary,no,1780,yes,no,no
47708,29,entrepreneur,married,secondary,no,422,yes,no,no
47709,31,technician,married,tertiary,no,165,no,no,no
47710,29,blue-collar,single,secondary,no,244,yes,no,no
47711,34,management,single,tertiary,no,178,yes,no,no
47712,33,admin.,single,secondary,no,5,yes,no,yes
47713,39,management,single,tertiary,no,11971,yes,no,no
47714,30,admin.,married,tertiary,no,-750,no,no,no
47715,57,admin.,married,secondary,no,407,yes,yes,no
47716,40,blue-collar,married,secondary,no,187,yes,no,no
47717,26,student,single,secondary,no,372,yes,no,no
47718,45,blue-collar,married,primary,no,302,yes,no,no
47719,32,blue-collar,married,secondary,no,9714,yes,no,no
47720,41,blue-collar,married,secondary,no,780,yes,no,no
47721,29,admin.,married,secondary,no,252,yes,no,no
47722,33,services,single,secondary,no,239,yes,no,no
47723,40,admin.,divorced,secondary,no,952,yes,no,no
47724,39,admin.,married,secondary,no,8,yes,no,no
47725,23,blue-collar,married,primary,no,531,yes,no,no
47726,34,technician,married,tertiary,no,11752,yes,no,no
47727,27,admin.,single,tertiary,no,3672,yes,no,no
47728,56,blue-collar,married,primary,no,827,yes,no,yes
47729,28,student,married,tertiary,no,327,yes,no,no
47730,30,technician,married,secondary,no,3123,yes,no,no
47731,27,student,single,tertiary,no,4869,yes,no,no
47732,33,admin.,single,primary,no,-258,yes,no,no
47733,33,blue-collar,single,primary,no,577,yes,no,no
47734,37,blue-collar,married,secondary,no,2016,yes,yes,no
47735,33,admin.,single,tertiary,no,701,yes,no,no
47736,40,blue-collar,single,primary,no,-21,no,no,no
47737,47,blue-collar,single,primary,no,159,yes,no,no
47738,28,blue-collar,single,secondary,no,171,yes,no,no
47739,28,admin.,single,secondary,no,3029,yes,no,no
47740,48,services,divorced,secondary,no,142,yes,no,no
47741,35,management,single,tertiary,no,13,yes,no,no
47742,33,management,single,tertiary,no,62,yes,no,yes
47743,34,admin.,married,secondary,no,95,yes,no,no
47744,25,services,married,secondary,no,4522,yes,no,no
47745,37,blue-collar,divorced,secondary,no,333,yes,no,no
47746,35,blue-collar,married,primary,no,2281,yes,no,no
47747,57,housemaid,married,primary,no,151,yes,no,no
47748,37,admin.,single,secondary,no,31,yes,no,no
47749,24,technician,single,secondary,yes,-1329,yes,no,no
47750,32,technician,single,secondary,no,483,yes,yes,no
47751,30,technician,married,secondary,no,769,yes,no,no
47752,27,admin.,single,secondary,no,0,yes,no,no
47753,23,admin.,married,secondary,no,349,yes,no,no
47754,22,services,single,secondary,no,344,yes,no,yes
47755,33,management,single,tertiary,no,2667,yes,no,no
47756,26,blue-collar,single,secondary,no,384,yes,no,no
47757,35,blue-collar,married,secondary,no,1312,yes,no,no
47758,25,admin.,single,secondary,no,845,yes,no,no
47759,33,services,married,secondary,no,-52,yes,no,no
47760,31,blue-collar,married,primary,no,1654,yes,no,no
47761,27,blue-collar,single,primary,no,-579,yes,no,no
47762,43,blue-collar,married,secondary,no,95,yes,no,no
47763,31,technician,married,tertiary,no,4575,yes,no,no
47764,32,admin.,single,secondary,no,396,yes,no,no
47765,43,management,single,tertiary,no,776,no,no,no
47766,44,management,divorced,secondary,no,5757,yes,no,no
47767,29,technician,single,secondary,no,534,yes,no,no
47768,42,blue-collar,single,unknown,no,961,yes,no,no
47769,23,services,single,secondary,no,250,yes,no,no
47770,29,blue-collar,married,primary,no,248,yes,no,no
47771,33,management,married,secondary,no,588,yes,no,no
47772,27,blue-collar,married,secondary,no,30,no,yes,no
47773,42,blue-collar,married,secondary,no,429,yes,no,no
47774,27,blue-collar,single,primary,no,5,yes,no,no
47775,31,management,single,secondary,no,360,yes,no,yes
47776,28,admin.,single,secondary,no,2290,yes,no,yes
47777,24,admin.,single,secondary,no,120,yes,no,no
47778,36,management,single,tertiary,no,1496,yes,no,no
